source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
1919162,229527,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.2167,S3_NO_LINEAGE_OR_ORPHAN,2024 Saint Clair Origin Pinot Noir,2024 saint clair,2024,tinto,origin pinot noir,saint clair family estate,,tinto,token_index,strong_name_token_overlap>=2,8,8,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1718504|1884747),google_codex_auto
2005905,1427615,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5944,0.5944,S3_NO_LINEAGE_OR_ORPHAN,Bodegas Borsao Vina Borgia Garnacha Organic 2022 750 ML,bodegas borsao vina,2022,tinto,vina borgia organic,borsao bodegas,,tinto,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10330043|1142714),google_codex_auto
2178222,453,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6233,0.6233,S3_NO_LINEAGE_OR_ORPHAN,Hacienda Monasterio Tinto Cosecha DO,hacienda monasterio tinto,,tinto,cosecha,hacienda monasterio,,tinto,token_index,strong_name_and_producer_overlap,1,1,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 875),google_codex_auto
2384931,1388855,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6583,0.1083,S3_NO_LINEAGE_OR_ORPHAN,Morande Terrarum Single Estate Gewurztraminer 2025,morande terrarum single,2025,branco,terrarum single estate gewurztraminer,morande,,branco,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9954581|10039521),google_codex_auto
2494005,1727258,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5381,0.5381,S3_NO_LINEAGE_OR_ORPHAN,Vincey Coteaux Rouge Meunier de Mardeuil 2022,vincey coteaux rouge,2022,tinto,meunier coteaux champenois rouge,domaine vincey,,Tinto,token_index,strong_name_token_overlap>=2,1,1,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 13701098),google_codex_auto
2645818,124998,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.6000,S3_NO_LINEAGE_OR_ORPHAN,Umea Garnacha Blanca,umea garnacha blanca,,tinto,garnacha old vines,cala blanca,,tinto,token_index,strong_name_and_producer_overlap,1,1,,,0,1,0.05,,Google INCONCLUSIVO: Busca source nao trouxe link Vivino util no top 10,
2666713,722398,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.3917,S3_NO_LINEAGE_OR_ORPHAN,Small Island Black Label Pinot Noir,small island black,,tinto,black pinot noir,small island,,tinto,token_index,strong_name_token_overlap>=2,2,2,,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4881788),google_codex_auto
1752622,10070,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2012 Chateau Gazin Pomerol,Chateau Gazin Pomerol,,tinto,lhospitalet de gazin pomerol,chateau gazin,,tinto,token_index,strong_name_and_producer_overlap,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 18555|18556),google_codex_auto
1754171,1146609,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Marqués de Murrieta Gran Reserva姆列達侯爵特級珍藏紅酒,Marqués,,tinto,gran reserva aniversario 25,marques de murrieta,,tinto,token_index|y2_0.967,y2_plus_text_evidence,2,2,matched|new,0.967,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2406082),google_codex_auto
1754902,5389,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7188,0.7188,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Casanova di Neri Brunello di Montalcino DOCG Tenuta Nuova 卡薩諾瓦酒莊 紐瓦園布魯內洛紅葡萄酒,Casanova,,tinto,tenuta nuova brunello di montalcino,casanova di neri,2018,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9712),google_codex_auto
1759719,29010,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.2625,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Pierre Morey, Bourgogne Aligoté","Pierre Morey,",,branco,bourgogne aligote,pierre morey,,branco,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 779232),google_codex_auto
1791963,46694,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6542,0.6542,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Ridge Three Valleys 2022,Ridge Three Valleys,,tinto,three valleys,ridge vineyards,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1144510),google_codex_auto
1796209,1640646,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Château Larrivet Haut-Brion 2015,Château Larrivet Haut-Brion,,tinto,le jardin de larrivet haut brion rouge,chateau larrivet hautbrion,,Tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|matched|new,0.4,0,1,0.05,,Google INCONCLUSIVO: Buscas retornam ids Vivino diferentes sem contradicao clara de produtor,
1798761,40409,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6333,0.6333,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Chateau Milon Saint-Emilion Grand Cru,Chateau Milon Saint-Emilion,,tinto,saintemilion grand cru,chateau milon,,tinto,y2_0.808,y2_plus_text_evidence,2,2,matched|new,0.8076923,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1133044),google_codex_auto
1801423,728338,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.1300,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Alta Vista Estate Cabernet Franc,Alta Vista,,tinto,estate cabernet franc premium,alta vista,2022,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 4929039|65994|68854),google_codex_auto
1804127,1422477,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"2024 I Custodi Etna Bianco “Aedes""",,,branco,aedes etna bianco,i custodi,,branco,token_index,strong_name_token_overlap>=2,2,2,error|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10268853),google_codex_auto
1808654,7367,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Primitivo di Manduria DOC ""Villa Santera"" 2023 - Leone de Castris",,,tinto,villa santera primitivo di manduria,leone de castris,,tinto,token_index|y2_0.923,y2_plus_text_evidence,1,1,duplicate|matched|new,0.9230769,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 13428),google_codex_auto
1809292,31018,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Vacheron Sancerre 'Les Romains',Domaine Vacheron Sancerre 'Les,,branco,sancerre les romains,domaine vacheron,2023,branco,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.5,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1100747),google_codex_auto
1809428,1129963,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Finca Magnolia Cabernet Sauvignon,,,tinto,cabernet sauvignon,finca magnolia,,tinto,y2_1.000,y2_plus_text_evidence,4,2,duplicate|matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12667610|7619325|8550440),google_codex_auto
1810879,48906,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bodegas Borsao Berola,Bodegas Borsao Berola,,tinto,berola,borsao bodegas,,tinto,token_index|y2_1.000,y2_plus_text_evidence,2,2,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1147887|35374|1890353|1657138),google_codex_auto
1811074,26145,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.3375,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Silver Palm Cabernet Sauvignon,Silver Palm,,tinto,cabernet sauvignon,silver palm,,tinto,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.7916667,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 95881),google_codex_auto
1811247,323133,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Primitivo di Manduria DOP Riserva ""Anniversario 62"" 2019 - San Marzano",,,tinto,62 anniversario primitivo di manduria riserva,san marzano,2019,tinto,token_index|y2_0.939,y2_plus_text_evidence,3,2,duplicate|matched|new,0.93877554,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2017637),google_codex_auto
1813170,984807,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5687,0.5687,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Prosecco Frizzante Doc Col Fondo ""Tenuta Civranetta"" - Fidora",,,espumante,tenuta civranetta col fondo prosecco frizzante unfiltered organic,fidora,,espumante,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6826473),google_codex_auto
1813186,1112650,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5778,0.5778,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Champagne Extra Brut ""Grand Vintage Rosé"" 2015 - Moët & Chandon",,,espumante,grand vintage rose extra brut champagne,moet chandon,,espumante,token_index|y2_0.750,y2_plus_text_evidence,1,1,matched|new,0.75,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1122103),google_codex_auto
1815189,1617807,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7917,0.7917,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Du Gringet Le Feu 2022,Domaine Du Gringet Le,,branco,le feu,domaine du gringet,,Branco,y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12593142),google_codex_auto
1815695,627240,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.7875,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Vieux Chateau Certan 2020,Vieux Chateau Certan,,tinto,la gravette de certan pomerol,vieux chateau certan,,tinto,token_index,strong_name_and_producer_overlap,2,2,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 81849),google_codex_auto
1819232,221259,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Stella Rosa Berry,Stella Rosa Berry,,tinto,rosso red berry semoisweet,stella rosa,,tinto,token_index,strong_name_and_producer_overlap,1,1,matched|new,0.2857143,0,1,0.05,,Google INCONCLUSIVO: Buscas retornam ids Vivino diferentes sem contradicao clara de produtor,
1824153,1196296,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7533,0.7533,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,David Arthur Proprietary Red 2018,David Arthur Proprietary,,tinto,proprietary red,david arthur,,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 8160374),google_codex_auto
1826170,750320,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Jamet Condrieu Vernillon 2023,Domaine Jamet Condrieu Vernillon,,branco,condrieu vernillon,domaine jamet,,branco,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5154591),google_codex_auto
1831722,755612,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Partida Creus 'BN' Blanco Natural 2023,Partida Creus 'BN',,branco,bn blanco natural,partida creus,,branco,token_index|y2_1.000,y2_plus_text_evidence,2,2,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5217765),google_codex_auto
1833472,567664,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Pinot Grigio De Purcari,,,branco,1827 pinot grigio de purcari,chateau purcari,,branco,stripped_name,stripped_name,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 3142523),google_codex_auto
1841048,1640581,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8021,0.8021,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Giant Steps Bastard Hill Vineyard Pinot Noir 2024,Giant Steps Bastard,,tinto,bastard hill vineyard pinot noir,giant steps,,Tinto,token_index|y2_0.833,y2_plus_text_evidence,1,1,matched|new,0.833,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12849423|12849422),google_codex_auto
1851835,258759,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.7333,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,RIBEIRO SANTO TOURIGA NACIONAL TINTO 2020,RIBEIRO SANTO,,tinto,touriga nacional,ribeiro santo,,tinto,token_index|y2_0.773,y2_plus_text_evidence,1,1,matched|new,0.77272725,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1810737),google_codex_auto
1853703,782683,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7208,0.7208,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2021 Thibaud Boudignon Savennieres Clos de la Hutte,Thibaud Boudignon Savennieres,,branco,clos de la hutte,thibaud boudignon,,branco,token_index,strong_name_and_producer_overlap,1,1,error|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5443236),google_codex_auto
1858198,187577,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Palliser Estate Pencarrow Pinot Noir,Palliser,,tinto,pencarrow pinot noir,palliser estate,2019,tinto,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1577413|1117061|3943420|1117062),google_codex_auto
1859032,773594,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.1300,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,GARZON ESTATE CABERNET DE CORTE,GARZON,,tinto,estate cabernet de corte varietales,bodega garzon,2020,tinto,token_index,strong_name_token_overlap>=2,3,3,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5370717|2135687|5360576),google_codex_auto
1861926,16674,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Kumeu River Hunting Hill Chardonnay 2023,Kumeu River Hunting,,branco,hunting hill chardonnay,kumeu river,,branco,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 76129|1427114),google_codex_auto
1862602,9110,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8688,0.2438,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Conterno Fantino Barolo Ginestra Vigna Del Gris 2017,Conterno Fantino,,tinto,barolo ginestra vigna del gris,conterno fantino,2020,tinto,token_index,strong_name_token_overlap>=2,1,1,error|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 16639|16637),google_codex_auto
1863520,1642261,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Howard Vineyard Gamay,Howard,,tinto,gamay,howard vineyard,,Tinto,token_index,strong_name_and_producer_overlap,2,2,matched|new,0.333,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12868804),google_codex_auto
1865801,28402,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6976,0.6976,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"2019 Nicolas Joly, Savennieres Coulee-de-Serrant","Nicolas Joly, Savennieres",,branco,clos de la coulee de serrant,nicolas joly,,branco,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.5,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 100492|12756769),google_codex_auto
1870637,512231,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.7875,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2017 Chateau Mouton Rothschild,Chateau Mouton Rothschild,2017,tinto,le petit mouton de mouton rothschild pauillac,chateau mouton rothschild,,tinto,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.39130434,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2716528|1684223|4946307),google_codex_auto
1908787,627240,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Vieux Chateau Certan Pomerol 2016,Vieux Chateau Certan,2016,,la gravette de certan pomerol,vieux chateau certan,,tinto,token_index,strong_name_and_producer_overlap,2,2,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 81849|3883774|1601621),google_codex_auto
1928955,70884,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,2020 Barolo Pittatore Bric Cenciurio,,2020,tinto,barolo pittatore,bric cenciurio,,tinto,token_index,name_and_source_to_canonical_producer,1,1,matched|new,0.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1187019|17427),google_codex_auto
1938026,1482307,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6375,0.6375,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Raza Vinho Verde 2024,Raza,2024,branco,vicinus vinho verde,quinta da raza,,Branco,token_index,strong_name_and_producer_overlap,1,1,matched|new,0.5,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 10866839),google_codex_auto
1954915,1598877,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7833,0.7833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Stella Rosa Pineapple & Chili,Stella Rosa Pineapple,,,pineapple chili semisweet white,stella rosa,,Branco,token_index|y2_0.800,y2_plus_text_evidence,2,2,matched|new,0.8,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12328082|7616657|13393771|12328088|13393775),google_codex_auto
1956921,1050361,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.6667,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Stefano Amerighi 'Apice' Syrah BIO 2021,Stefano Amerighi 'Apice',2021,tinto,apice syrah,stefano amerighi,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 7194122|1175824|11064362),google_codex_auto
1959611,15373,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7533,0.7533,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Abadia Retuerta Pago Negralada Tempranillo,Abadia Retuerta Pago,,tinto,pago negralada,abadia retuerta,,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 73590),google_codex_auto
1961109,2956,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6900,0.6900,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Alois Lageder / Lindenburg Lagrein 2020,Alois Lageder /,2020,tinto,lindenburg,alois lageder,,tinto,token_index,strong_name_and_producer_overlap,2,2,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5466),google_codex_auto
1986045,119024,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5056,0.5056,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Brunello di Montalcino Riserva DOCG 2018 - Villa Poggio Salvi,,2018,,brunello di montalcino riserva,villa poggio salvi,,tinto,token_index|y2_1.050,y2_plus_text_evidence,1,1,duplicate|matched|new,1.05,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1302112|73412|4544670|7072287|1458882|10154|1190881),google_codex_auto
1986839,805723,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7417,0.1084,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bruno Rocca Barbaresco Riserva Currà 2015,Bruno Rocca,2015,,curra barbaresco riserva,bruno rocca,,tinto,token_index,strong_name_and_producer_overlap,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 5645223|7008343|1100889|88470|88471),google_codex_auto
1986872,208183,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8417,0.8417,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bruno Rocca Langhe Nebbiolo Fralu 2024,Bruno Rocca,2024,tinto,fralu langhe nebbiolo,bruno rocca,,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1647861|8763824),google_codex_auto
1988453,35624,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,By Farr Sangreal Pinot Noir 2022,By Farr Sangreal,2022,tinto,sangreal pinot noir,by farr,,tinto,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1123373),google_codex_auto
1992484,1562643,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1083,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Calcu - Tiny Blocks - Gran Reserva - Carmenere,Calcu - Tiny,,tinto,tiny blocks gran reserva carmenere,calcu,,Tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 11795347|12406713|11908203|11779092|12241389),google_codex_auto
1992493,1569841,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.1083,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Calcu - Tiny Blocks - Gran Reserva - Syrah,Calcu - Tiny,,tinto,tiny blocks gran reserva syrah,calcu,,Tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 11908203|12406713|11795347|11779092|12241389),google_codex_auto
1994613,64398,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7071,0.7071,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Camigliano Brunello di Montalcino Riserva Gualto 2019,Camigliano,2019,tinto,brunello di montalcino riserva gualto,camigliano,,tinto,token_index|y2_1.000,y2_plus_text_evidence,1,1,matched|new,1.0,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1174918|1144799|6501070|5717363|7883971|5599047|2731059),google_codex_auto
2010309,913501,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5900,0.5900,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bodegas Cepa 21 Horcajo 2020,Bodegas Cepa 21 Horcajo,2020,tinto,horcajo,cepa 21,,tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 6449504),google_codex_auto
2010746,322966,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7056,0.7056,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bodega Cuatro Rayas 'Dama del Lago' Tempranillo Roble 2023,Bodega Cuatro Rayas 'Dama,2023,tinto,dama del lago rueda tempranillo roble,cuatro rayas,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 2017173),google_codex_auto
2012216,341,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5375,0.5375,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bonterra Cabernet Sauvignon Organic,Bonterra,,,cabernet sauvignon,bonterra,,tinto,y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 649|654|9098420|12825548|4883783),google_codex_auto
2019406,1356779,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6750,0.2167,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bottega Zero Rose 0.0%,Bottega Zero,,,zero sparkling life rose,bottega,,espumante,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 9669007),google_codex_auto
2040985,82714,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5222,0.5222,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Henri Bonneau - Châteauneuf-du-Pape Marie Beurrier 2016,Domaine Henri Bonneau -,2016,tinto,chateauneufdupape cuvee marie beurrier,henri bonneau,,tinto,token_index,strong_name_token_overlap>=2,4,4,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1207796),google_codex_auto
2041101,80949,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5250,0.5250,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Henri Richard Gevrey Chambertin Aux Corvees 2019,Domaine Henri Richard Gevrey,2019,tinto,gevreychambertin aux corvees,henri richard,,tinto,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 1204770|9311285),google_codex_auto
2042087,1631189,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5833,0.5833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine Jaeger Defaix Rully 1er Cru Rabourcé Blanc 2022,Domaine Jaeger Defaix Rully,2022,branco,rully 1er cru rabource blanc,defaix freres,,Branco,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,CORRECT,Google CONFIRMA (shared wine ids: 12742517),google_codex_auto
